year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,BIHAR,BHOJPUR,SCHEDULED TRIBES,TOTAL,MARGINAL,185,57,100,31,285,88
2015-16,BIHAR,BHOJPUR,SCHEDULED TRIBES,TOTAL,SMALL,1,1,19,22,20,23
2015-16,BIHAR,BHOJPUR,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,12,34,12,34
2015-16,BIHAR,BHOJPUR,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,BIHAR,BHOJPUR,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,BIHAR,BHOJPUR,SCHEDULED TRIBES,TOTAL,ALL CLASSES,186,58,131,87,317,145
2015-16,BIHAR,BHOJPUR,OTHERS,TOTAL,MARGINAL,191518,53637,133138,33309,324656,86946
2015-16,BIHAR,BHOJPUR,OTHERS,TOTAL,SMALL,9320,12968,13736,17763,23056,30732
2015-16,BIHAR,BHOJPUR,OTHERS,TOTAL,SEMIMEDIUM,4900,12377,8385,22210,13285,34587
2015-16,BIHAR,BHOJPUR,OTHERS,TOTAL,MEDIUM,953,5329,2882,15836,3835,21165
2015-16,BIHAR,BHOJPUR,OTHERS,TOTAL,LARGE,41,524,103,1260,144,1783
2015-16,BIHAR,BHOJPUR,OTHERS,TOTAL,ALL CLASSES,206732,84834,158244,90378,364976,175213
2015-16,BIHAR,BHOJPUR,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,516,166
2015-16,BIHAR,BHOJPUR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,79,118
2015-16,BIHAR,BHOJPUR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,53,137
2015-16,BIHAR,BHOJPUR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,26,146
2015-16,BIHAR,BHOJPUR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,7,125
2015-16,BIHAR,BHOJPUR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,681,691
2015-16,BIHAR,BUXAR,SCHEDULED CASTE,TOTAL,MARGINAL,3135,957,4023,874,7158,1831
2015-16,BIHAR,BUXAR,SCHEDULED CASTE,TOTAL,SMALL,96,124,204,265,300,390
2015-16,BIHAR,BUXAR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,44,99,48,117,92,215
2015-16,BIHAR,BUXAR,SCHEDULED CASTE,TOTAL,MEDIUM,2,11,3,15,5,26
2015-16,BIHAR,BUXAR,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,BIHAR,BUXAR,SCHEDULED CASTE,TOTAL,ALL CLASSES,3277,1191,4278,1272,7555,2463
2015-16,BIHAR,BUXAR,SCHEDULED TRIBES,TOTAL,MARGINAL,198,67,353,164,551,231
2015-16,BIHAR,BUXAR,SCHEDULED TRIBES,TOTAL,SMALL,19,21,28,32,47,54
2015-16,BIHAR,BUXAR,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,BIHAR,BUXAR,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,BIHAR,BUXAR,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,BIHAR,BUXAR,SCHEDULED TRIBES,TOTAL,ALL CLASSES,217,89,381,196,598,285
2015-16,BIHAR,BUXAR,OTHERS,TOTAL,MARGINAL,99068,44129,34555,15712,133623,59840
2015-16,BIHAR,BUXAR,OTHERS,TOTAL,SMALL,13894,19421,8997,11942,22891,31363
2015-16,BIHAR,BUXAR,OTHERS,TOTAL,SEMIMEDIUM,7500,20158,6183,17486,13683,37645
2015-16,BIHAR,BUXAR,OTHERS,TOTAL,MEDIUM,707,3727,1428,7873,2135,11601
2015-16,BIHAR,BUXAR,OTHERS,TOTAL,LARGE,40,463,137,1646,177,2109
2015-16,BIHAR,BUXAR,OTHERS,TOTAL,ALL CLASSES,121209,87899,51300,54660,172509,142559
2015-16,BIHAR,BUXAR,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,203,79
2015-16,BIHAR,BUXAR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,80,116
2015-16,BIHAR,BUXAR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,52,140
2015-16,BIHAR,BUXAR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,24,131
2015-16,BIHAR,BUXAR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,3,49
2015-16,BIHAR,BUXAR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,362,514
2015-16,BIHAR,DARBHANGA,SCHEDULED CASTE,TOTAL,MARGINAL,53115,8918,0,0,53115,8918
2015-16,BIHAR,DARBHANGA,SCHEDULED CASTE,TOTAL,SMALL,579,720,0,0,579,720
2015-16,BIHAR,DARBHANGA,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,65,132,0,0,65,132
2015-16,BIHAR,DARBHANGA,SCHEDULED CASTE,TOTAL,MEDIUM,0,0,0,0,0,0
